"aggregated_crossings_id","barrier_id","internal_name","crossing_source","crossing_feature_type","crossing_type_code","barrier_status","transport_line_structured_name_1","rail_track_name","blue_line_key","watercourse_name","road_name","structure_type","structure_owner","private_owner_details","structure_list_status","assessment_type_completed","reason_for_exclusion","method_of_exclusion","partial_passability","partial_passability_notes","upstream_habitat_quality","constructability","estimated_cost_$","priority","type_of_rehabilitation","rehabilitated_by","rehabilitated_date","estimated_rehabilitation_cost_$","actual_project_cost_$","next_steps","timeline_for_next_steps","lead_for_next_steps","others_involved_in_next_steps","reason","notes","supporting_links","modelled_crossing_id","pscis_status","crossing_subtype_code","pscis_road_name","pscis_stream_name","pscis_assessment_comment","pscis_assessment_date","dam_name","dam_height","dam_owner","dam_use","dam_operating_status","utm_zone","utm_easting","utm_northing","downstream_route_measure","wscode","localcode","watershed_group_code","gnis_stream_name","barriers_anthropogenic_dnstr","barriers_anthropogenic_dnstr_count","barriers_anthropogenic_habitat_wcrp_upstr","barriers_anthropogenic_habitat_wcrp_upstr_count","barriers_ch_cm_co_pk_sk_dnstr","barriers_st_dnstr","barriers_wct_dnstr","ch_spawning_km","ch_rearing_km","ch_spawning_belowupstrbarriers_km","ch_rearing_belowupstrbarriers_km","cm_spawning_km","cm_spawning_belowupstrbarriers_km","co_spawning_km","co_rearing_km","co_rearing_ha","co_spawning_belowupstrbarriers_km","co_rearing_belowupstrbarriers_km","co_rearing_belowupstrbarriers_ha","pk_spawning_km","pk_spawning_belowupstrbarriers_km","sk_spawning_km","sk_rearing_km","sk_rearing_ha","sk_spawning_belowupstrbarriers_km","sk_rearing_belowupstrbarriers_km","sk_rearing_belowupstrbarriers_ha","st_spawning_km","st_rearing_km","st_spawning_belowupstrbarriers_km","st_rearing_belowupstrbarriers_km","wct_spawning_km","wct_rearing_km","wct_spawning_belowupstrbarriers_km","wct_rearing_belowupstrbarriers_km","all_spawning_km","all_spawning_belowupstrbarriers_km","all_rearing_km","all_rearing_belowupstrbarriers_km","all_spawningrearing_km","all_spawningrearing_belowupstrbarriers_km","set_id","total_hab_gain_set","num_barriers_set","avg_gain_per_barrier","dnstr_set_ids","rank_avg_gain_per_barrier","rank_avg_gain_tiered","rank_total_upstr_hab","rank_combined","tier_combined","label_in_wcrp","elko_region","geom"
"1004604012",NULL,NULL,"MODELLED CROSSINGS","ROAD, RESOURCE/OTHER","CBS","POTENTIAL",NULL,NULL,356442888,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4604012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,645276,5587466,"2275.24362548095","300.625474.584724.876015","300.625474.584724.876015.411504","ELKR",NULL,"1004604016;1004604005;11e03b9a-0a3f-4022-b534-7e3de9eece2e",3,NULL,NULL,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.955663727283331","0","0.96","0","0","0.96","0.96","0.96","0.96","189663","1.17",2,"0.58500000000000000000","{189662}","49","51","47","46","D","no","above_elko","01010000E0BD0B000005192A3E932E3B41AD6D0A07C8312441E099865233F899404EA27ABC7CC6A140"
"1004604016",NULL,NULL,"MODELLED CROSSINGS","ROAD, RESOURCE/OTHER","CBS","POTENTIAL",NULL,NULL,356442888,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4604016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,645477,5587414,"2061.54052834412","300.625474.584724.876015","300.625474.584724.876015.098517","ELKR",NULL,"1004604005;11e03b9a-0a3f-4022-b534-7e3de9eece2e",2,"1004604012",1,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.16866377394219","0","0.21","0","0","1.17","0.21","1.17","0.21","189663","1.17",2,"0.58500000000000000000","{189662}","49","51","47","46","D","no","above_elko","01010000E0BD0B00000DD2C43B612F3B41AAAA4E4994312441A9AB5BD0DAE099401D9121C0141BA040"
"1004604051",NULL,NULL,"MODELLED CROSSINGS","ROAD, RESOURCE/OTHER","OBS","PASSABLE",NULL,NULL,356565392,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4604051,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,647638,5580273,"846.056925821765","300.625474.584724.838648","300.625474.584724.838648","ELKR","Bleasdell Creek","11e03b9a-0a3f-4022-b534-7e3de9eece2e",1,NULL,NULL,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.8348488356418","6.58698527434694","1.83","6.59","1.83","1.83","6.59","6.59","6.59","6.59",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"no","above_elko","01010000E0BD0B00004AA920CE533B3B41CBD276CE61FC234125F2BE4F8E3898403B76869574708A40"
"1004604057",NULL,NULL,"MODELLED CROSSINGS","ROAD, RESOURCE/OTHER","OBS","PASSABLE",NULL,NULL,356568903,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4604057,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,650834,5563936,"58978.687710002","300.625474.584724.501797","300.625474.584724.501797.749043","ELKR","Fording River","197827;11e03b9a-0a3f-4022-b534-7e3de9eece2e",2,"1004600666;1004603413;1004604060;1004604062;1004604114;1004604674;1004606284;1024706649;197825",9,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24.4822074062538","28.6088119870294","14.85","18.54","24.48","24.48","28.61","28.61","29.06","29.06",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"no","above_elko","01010000E0BD0B000015304028E54F3B41C15BACBAF280234100000000001C9A40F767B80156CCEC40"
"1004604062",NULL,NULL,"MODELLED CROSSINGS","ROAD, RESOURCE/OTHER","CBS","POTENTIAL",NULL,NULL,356557661,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4604062,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,650924,5564697,"328.831190755156","300.625474.584724.501797.772151","300.625474.584724.501797.772151","ELKR","Clode Creek","197827;11e03b9a-0a3f-4022-b534-7e3de9eece2e",2,NULL,NULL,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0414629573162083","0.0414629573162083","0.04","0.04","0.04","0.04","0.04","0.04","0.04","0.04","191842","0.04",1,"0.04000000000000000000","{409842}","99","155","128","130","D","no","above_elko","01010000E0BD0B0000737BB3AFDC4F3B4169FAC6C2EF862341CC9D0913A8399A401F62AD8E4C8D7440"
"1004604098",NULL,NULL,"MODELLED CROSSINGS","ROAD, RESOURCE/OTHER","CBS","POTENTIAL",NULL,NULL,356563871,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4604098,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,661326,5535954,"13540.1140404602","300.625474.584724.501797.033182","300.625474.584724.501797.033182.640616","ELKR","Line Creek","1004604461;1004606108;1004604469;1004605053;1004604566;1004605000;1004604481;11e03b9a-0a3f-4022-b534-7e3de9eece2e",8,"1004603948;1004604105;1004604147;1004605629;1004606581;1004607470;1004607598",7,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.95493225500975","7.23462015388734","4.78","5.11","4.95","4.77","7.23","5.11","7.23","5.11",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"no","above_elko","01010000E0BD0B0000D31E8FC993863B41EE55BCFBA0B22241B5905F6D009098407DB7E0980E72CA40"
"1004604114",NULL,NULL,"MODELLED CROSSINGS","ROAD, RESOURCE/OTHER","CBS","POTENTIAL",NULL,NULL,356517962,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4604114,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,654629,5567503,"71.7737085469234","300.625474.584724.501797.805402.291908","300.625474.584724.501797.805402.291908","ELKR",NULL,"197825;197827;11e03b9a-0a3f-4022-b534-7e3de9eece2e",3,NULL,NULL,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0271265662290656","0","0.03","0","0","0.03","0.03","0.03","0.03","194022","0.03",1,"0.03000000000000000000","{407662,409842}","100","182","130","142","D","no","above_elko","01010000E0BD0B000039B61948CE5C3B4150DDA8CB65A02341B4263BE160AF9B40FD6ADA7084F15140"
"1004604117","1004604117",NULL,"MODELLED CROSSINGS","ROAD, RESOURCE/OTHER","CBS","POTENTIAL",NULL,NULL,356558982,"Kilmarnock Creek",NULL,"Other",NULL,NULL,"Non-actionable barrier","Other",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Non-actionable",NULL,NULL,NULL,"Intentional barrier due to water quality issues. Kilmarnock Creek is to be removed as an area permanently altered by mining.",NULL,NULL,4604117,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,652166,5559027,"166.156135336313","300.625474.584724.501797.674066","300.625474.584724.501797.674066","ELKR","Kilmarnock Creek","11e03b9a-0a3f-4022-b534-7e3de9eece2e",1,NULL,NULL,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"no","above_elko","01010000E0BD0B000036C80E0384573B41EF1A6A533C5C23418F3BF7A85D009940DC66880FFFC46440"
"1004604147",NULL,NULL,"MODELLED CROSSINGS","ROAD, RESOURCE/OTHER","CBS","POTENTIAL",NULL,NULL,356559509,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4604147,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,663746,5539297,"2420.39198164249","300.625474.584724.501797.033182.776551","300.625474.584724.501797.033182.776551.290786","ELKR","Tornado Creek","1004604098;1004604461;1004606108;1004604469;1004605053;1004604566;1004605000;1004604481;11e03b9a-0a3f-4022-b534-7e3de9eece2e",9,"1004604105",1,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.175474124009991","1.08638309914905","0.18","1.09","0.18","0.18","1.09","1.09","1.09","1.09","196202","1.09",1,"1.09000000000000000000","{218002}","30","62","52","55","D","no","above_elko","01010000E0BD0B00006C3CE767468E3B4148F01E04F6CE2241F63FA336DB459B40415ED1B1C8E8A240"
"1004604257",NULL,NULL,"MODELLED CROSSINGS","ROAD, RESOURCE/OTHER","CBS","POTENTIAL",NULL,NULL,356525031,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4604257,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,664560,5501903,"255.491042264054","300.625474.584724.412090.240087.140502.125168","300.625474.584724.412090.240087.140502.125168","ELKR",NULL,"1004606818;1004600323;11e03b9a-0a3f-4022-b534-7e3de9eece2e",3,NULL,NULL,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0869999999999978","0","0.09","0","0","0.09","0.09","0.09","0.09","198382","0.09",1,"0.09000000000000000000","{233262}","95","181","122","140","D","no","above_elko","01010000E0BD0B00003F07412B34A43B414D0DF4F91AAE214100000000002E95401A22449EB6EF6F40"
"1004604422",NULL,NULL,"MODELLED CROSSINGS","ROAD, DEMOGRAPHIC","CBS","POTENTIAL","Fording River Rd",NULL,356562540,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4604422,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,653538,5545773,"466.667075836508","300.625474.584724.501797.317242","300.625474.584724.501797.317242","ELKR","Greenhills Creek","11e03b9a-0a3f-4022-b534-7e3de9eece2e",1,"1004604943",1,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0779999999999759","0.109999999999957","0.08","0.08","0.08","0.08","0.11","0.08","0.11","0.08","207102","0.08",1,"0.08000000000000000000",NULL,"97","111","121","107","D","no","above_elko","01010000E0BD0B000085C3D89D7A633B41D36925A1E6F622415F2338CBC17497400F5CB657AC2A7D40"
"1004604461",NULL,NULL,"MODELLED CROSSINGS","ROAD, RESOURCE/OTHER","CBS","POTENTIAL",NULL,NULL,356563871,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4604461,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,661041,5535275,"12761.0723997133","300.625474.584724.501797.033182","300.625474.584724.501797.033182.601017","ELKR","Line Creek","1004606108;1004604469;1004605053;1004604566;1004605000;1004604481;11e03b9a-0a3f-4022-b534-7e3de9eece2e",7,"1004603948;1004604098;1004604105;1004604147;1004605629;1004606581;1004607470;1004607598",8,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.95493225500975","7.23462015388734","0","0","4.95","0","7.23","0","7.23","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"no","above_elko","01010000E0BD0B0000E250ED0DD0853B4173DBC70015AD22415F6163F72C3B98406ED0644489ECC840"
"1004604469",NULL,NULL,"MODELLED CROSSINGS","ROAD, RESOURCE/OTHER","CBS","POTENTIAL",NULL,NULL,356563871,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4604469,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,660867,5534822,"12180.9131750791","300.625474.584724.501797.033182","300.625474.584724.501797.033182.537760","ELKR","Line Creek","1004605053;1004604566;1004605000;1004604481;11e03b9a-0a3f-4022-b534-7e3de9eece2e",5,"1004603948;1004604098;1004604105;1004604147;1004604461;1004605629;1004606108;1004606581;1004607470;1004607598",10,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.95493225500975","7.23462015388734","0","0","4.95","0","7.23","0","7.23","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"no","above_elko","01010000E0BD0B0000B8A6CA585E853B41108FE85E65A922410000000000FE974021C6EBE274CAC740"
"1004604481",NULL,NULL,"MODELLED CROSSINGS","ROAD, RESOURCE/OTHER","CBS","POTENTIAL",NULL,NULL,356563871,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4604481,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,659936,5531797,"8541.63229222755","300.625474.584724.501797.033182","300.625474.584724.501797.033182.403392","ELKR","Line Creek","11e03b9a-0a3f-4022-b534-7e3de9eece2e",1,"1004603948;1004604098;1004604105;1004604147;1004604461;1004604469;1004604566;1004605000;1004605053;1004605629;1004606108;1004606581;1004607470;1004607598",14,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.01808276593528","7.29777066481287","0.06","0.06","5.02","0.07","7.3","0.07","7.3","0.07","218002","1.1",3,"0.36666666666666666667",NULL,"66","78","8","39","D","no","above_elko","01010000E0BD0B0000B9CE562247833B41CC33919B069122415AED1D5F116196406CA3F3EED0AEC040"
"1004604566",NULL,NULL,"MODELLED CROSSINGS","ROAD, RESOURCE/OTHER","CBS","POTENTIAL",NULL,NULL,356563871,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4604566,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,660666,5533454,"10658.5356793084","300.625474.584724.501797.033182","300.625474.584724.501797.033182.488309","ELKR","Line Creek","1004605000;1004604481;11e03b9a-0a3f-4022-b534-7e3de9eece2e",3,"1004603948;1004604098;1004604105;1004604147;1004604461;1004604469;1004605053;1004605629;1004606108;1004606581;1004607470;1004607598",12,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.95493225500975","7.23462015388734","0","0","4.95","0","7.23","0","7.23","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"no","above_elko","01010000E0BD0B00004510354F46853B4108806FDC979E22415F61404C564C97405CBB239144D1C440"
"1004604611",NULL,NULL,"MODELLED CROSSINGS","ROAD, RESOURCE/OTHER","CBS","POTENTIAL",NULL,NULL,356480727,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4604611,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,653513,5555340,"452.935853445864","300.625474.584724.501797.605383","300.625474.584724.501797.605383","ELKR",NULL,"11e03b9a-0a3f-4022-b534-7e3de9eece2e",1,NULL,NULL,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.12799999999984","0","0.13","0","0.13","0.13","0","0","0.13","0.13","204922","0.13",1,"0.13000000000000000000",NULL,"89","104","119","105","D","no","above_elko","01010000E0BD0B00004D26B539955E3B418BA708BC0241234112EF15AB399F98405B7D7641F94E7C40"
"1004604680",NULL,NULL,"MODELLED CROSSINGS","ROAD, DEMOGRAPHIC","OBS","PASSABLE","private driveway",NULL,356518027,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4604680,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,644990,5491960,"941.520261022925","300.625474.584724.296913","300.625474.584724.296913","ELKR","Quail Creek","11e03b9a-0a3f-4022-b534-7e3de9eece2e",1,"1004600019;1004600159",2,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.36795852016173","0","0.77","0","0","2.37","2.37","2.37","2.37",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"no","above_elko","01010000E0BD0B000020BE2BBF565D3B417C2F52A86E4D214100000000001C9040C5769C7E296C8D40"
"1004604943",NULL,NULL,"MODELLED CROSSINGS","ROAD, RESOURCE/OTHER","CBS","POTENTIAL",NULL,NULL,356562540,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4604943,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,653571,5545843,"545.488241454957","300.625474.584724.501797.317242","300.625474.584724.501797.317242","ELKR","Greenhills Creek","1004604422;11e03b9a-0a3f-4022-b534-7e3de9eece2e",2,NULL,NULL,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0319999999999812","0","0.03","0","0","0.03","0.03","0.03","0.03","207103","0.03",1,"0.03000000000000000000","{207102}","100","157","135","134","D","no","above_elko","01010000E0BD0B0000A4E6699691633B410B57CE9C78F7224141484AB26B809740BCCC22EBE70B8140"
"1004605000",NULL,NULL,"MODELLED CROSSINGS","ROAD, RESOURCE/OTHER","CBS","POTENTIAL",NULL,NULL,356563871,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4605000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,660595,5533321,"10464.9998415202","300.625474.584724.501797.033182","300.625474.584724.501797.033182.488309","ELKR","Line Creek","1004604481;11e03b9a-0a3f-4022-b534-7e3de9eece2e",2,"1004603948;1004604098;1004604105;1004604147;1004604461;1004604469;1004604566;1004605053;1004605629;1004606108;1004606581;1004607470;1004607598",13,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.95493225500975","7.23462015388734","0","0","4.95","0","7.23","0","7.23","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"no","above_elko","01010000E0BD0B0000E8688AF110853B41C4A677A47F9D2241399F157D373D97403993CEFA7F70C440"
"1004605015",NULL,NULL,"MODELLED CROSSINGS","ROAD, RESOURCE/OTHER","OBS","PASSABLE",NULL,NULL,356563871,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4605015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,661463,5536261,"13914.6372062374","300.625474.584724.501797.033182","300.625474.584724.501797.033182.655440","ELKR","Line Creek","1004604098;1004604461;1004606108;1004604469;1004605053;1004604566;1004605000;1004604481;11e03b9a-0a3f-4022-b534-7e3de9eece2e",9,"1004603948;1004604105;1004604147;1004605629;1004606581;1004607470;1004607598",7,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.799459648083","7.07914754696059","4.62","4.96","4.8","4.8","7.08","7.08","7.08","7.08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"no","above_elko","01010000E0BD0B00008CE20E6DF4863B41D587458F24B5224104CE474FB8AB98403857F98F512DCB40"
"1004605053",NULL,NULL,"MODELLED CROSSINGS","ROAD, RESOURCE/OTHER","CBS","POTENTIAL",NULL,NULL,356563871,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4605053,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,660628,5534223,"11454.7478724775","300.625474.584724.501797.033182","300.625474.584724.501797.033182.537760","ELKR","Line Creek","1004604566;1004605000;1004604481;11e03b9a-0a3f-4022-b534-7e3de9eece2e",4,"1004603948;1004604098;1004604105;1004604147;1004604461;1004604469;1004605629;1004606108;1004606581;1004607470;1004607598",11,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.95493225500975","7.23462015388734","0","0","4.95","0","7.23","0","7.23","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"no","above_elko","01010000E0BD0B0000842C081CBE843B418456CD8A84A42241A912A9F76FAD9740380C49BA5F5FC640"
"1004605107",NULL,NULL,"MODELLED CROSSINGS","ROAD, RESOURCE/OTHER","CBS","POTENTIAL",NULL,NULL,356480267,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4605107,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,655679,5487044,"137.195099812931","300.625474.584724.412090.486369.363672.218103","300.625474.584724.412090.486369.363672.218103","ELKR","Bray Creek","11e03b9a-0a3f-4022-b534-7e3de9eece2e",1,"1004600956",1,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.139999999999865","0.196000000000021","0","0.06","0.14","0","0.2","0.06","0.2","0.06","209282","0.2",2,"0.10000000000000000000",NULL,"94","109","108","98","D","no","above_elko","01010000E0BD0B0000075BF7523E893B41F560072D1A322141208C8898E9579740D27FF6413E266140"
